mal_id,name,birthday,favorites,about,main_picture
40830,Kiyotaka Oshiyama,1982-01-03 00:00:00+00:00,121,Twitter: @binobinobi,https://cdn.myanimelist.net/images/voiceactors/1/45856.jpg
47414,Riho Sugiyama,,121,"Birth place: Hokkaido, Japan

Twitter: @sugiyama_riho",https://cdn.myanimelist.net/images/voiceactors/1/53853.jpg
199,Jessica Boone,1984-05-14 00:00:00+00:00,120,"Hometown: Houston, Texas, USA

Awards:
- Best Female Supporting Vocal Performance in an Anime Movie/Special at 3rd Annual BTVA Anime Dub Awards (Staff Choice)

Twitter: @boonejessica",https://cdn.myanimelist.net/images/voiceactors/3/49367.jpg
491,Katsuhiko Kawamoto,1966-02-11 00:00:00+00:00,120,"Blood type: B 
Height: 175cm
Weight: 60kg 
Hobbies: Weight Training
Skills &amp; Abilities: Karate",https://cdn.myanimelist.net/images/voiceactors/2/7331.jpg
1656,Sebastian Schulz,,120,,https://cdn.myanimelist.net/images/voiceactors/1/21809.jpg
3188,Maki Usami,,120,"Birthplace: Osaka, Japan\n
Blood Type:  B\n
Capricorn, Female\n
\n
Twitter: usamitweets\n
\n
Usami's Debut Work was ""Great Song,"" which appeared in Deluxe Bessatu Shoujo Comic on October 5th, 1998. Most of her works are one-shots about school-life. One of her well-known series is Orange Kiss, licensed in five languages already.\n
\n
(Source: MU)",https://cdn.myanimelist.net/images/voiceactors/1/2327.jpg
10792,Scott Freeman,1979-06-20 00:00:00+00:00,120,"Scott Freeman was mostly background characters, until he got the role of England in the dub version of Hetalia Axis Powers.

Scott was initially reported to have retired from voice acting in April 2015 due to personal circumstances. However, he was jailed for 3 years in September 2015 for possession of child pornography, and his work relationship with FUNimation was terminated.",https://cdn.myanimelist.net/images/voiceactors/2/12456.jpg
12596,Tom-H@ck,1985-05-13 00:00:00+00:00,120,"Tom-H@ck (トム-ハック)
Real name: Tomohiro Oshima (大嶋文博)
Birth place: Miyagi Prefecture, Japan
Blood type: O

Composer, arranger, producer and guitarist.",https://cdn.myanimelist.net/images/voiceactors/3/33089.jpg
48896,Tatsumaru Tachibana,1991-04-21 00:00:00+00:00,120,"Birthplace: Fukui Prefecture, Japan
Height: 172 cm

Twitter: @tachibana4211
Profile: Stay Luck",https://cdn.myanimelist.net/images/voiceactors/2/62620.jpg
218,Tetsu Shiratori,1972-03-21 00:00:00+00:00,119,"Hometown: Tokyo, Japan
Blood type: O",https://cdn.myanimelist.net/images/voiceactors/3/15693.jpg
327,Carrie Savage,1980-04-08 00:00:00+00:00,119,"Birthplace: Atlanta, GA
Current residence: New York

Facebook: @Carrie-Savage-262534865921
Twitter: @CarrietheSavage",https://cdn.myanimelist.net/images/voiceactors/1/6771.jpg
910,Hitomi,1967-02-15 00:00:00+00:00,119,"Also known as Minami Hokuto (北都 南), (大元 静), (池羽 田成美), (新井 真衣), (前島千 佳子) or (相原 水城).

She is married to fellow voice actor Kazuya Ichijou.

Not to be confused with two singers, one of whom also goes by ""hitomi"" and the other, ""Hitomi.""

(Source: Wikipedia)",https://cdn.myanimelist.net/images/voiceactors/1/6410.jpg
3691,Shiori Teshirogi,1978-04-13 00:00:00+00:00,119,"Birth place: Ishinomaki, Miyagi, Japan\n
Blood type: A\n
Gender: female",https://cdn.myanimelist.net/images/voiceactors/2/11485.jpg
4039,Hikaru Nakamura,1984-04-21 00:00:00+00:00,119,"Blood Type: 0
Hobby: Movies, Shopping, Painting, Karaoke
Favorite Game: Metal Gear Solid 3
Favorite books: Tales from Earthsea, Aegis, The Little Prince, Night on the Galactic Railroad

She is married to the voice actor Hiroshi Kamiya.",https://cdn.myanimelist.net/images/voiceactors/2/7062.jpg
6831,Chiaki Kon,,119,"Birthplace: Chiba Prefecture, Japan

Chiaki Kon is a Japanese anime director who directed the anime version of Higurashi no Naku Koro ni, Higurashi no Naku Koro Ni Kai, Junjou Romantica, Nodame Cantabile Pari-hen, etc. She also worked the storyboard and dramatization for the anime Midori Days and did the Opening Animation for Shōnen Onmyōji.",https://cdn.myanimelist.net/images/voiceactors/1/43174.jpg
28889,Yoshitaka Yamaya,1992-02-15 00:00:00+00:00,119,"Height: 171 cm
Blood type: A
Birth place: Miyagi Prefecture, Japan

He was previously affiliated with ""WITH LINE"" agency but started on 1 Jan. 2020, he affiliated with ""FIRST WIND production.""

Twitter: @yamayayoshitaka
Profile: firstwind.co.jp",https://cdn.myanimelist.net/images/voiceactors/1/55661.jpg
41187,Daiki Kobayashi,1992-09-23 00:00:00+00:00,119,"Birth place: Osaka Prefecture, Japan

Twitter: @DaikiPrt",https://cdn.myanimelist.net/images/voiceactors/2/44155.jpg
4012,Hiroshi Seko,,118,,https://cdn.myanimelist.net/images/voiceactors/3/60421.jpg
7729,Futoshi Nishiya,,118,"Futoshi Nishiya was a key animator, character designer, and chief animation director at Kyoto Animation. He died in 2019 at the age of 37 in an arson attack at the company's No. 1 Studio building.",https://cdn.myanimelist.net/images/voiceactors/3/25823.jpg
20681,Norio Tsukudani,,118,"Doujin circle: armomo
Gender: Female
Twitter: @norioo_
pixiv: #1931249",https://cdn.myanimelist.net/images/voiceactors/3/60357.jpg
2684,Yuuki Obata,,117,"Birth place: Hokkaido, Japan\n
Blood type: A\n
Gender: female\n
\n
Won a Shogakukan Award for New Mangaka category in 1998 through her first creation, ""Rain Drops""\n",https://cdn.myanimelist.net/images/voiceactors/2/4426.jpg
49950,Minta Suzumaru,,117,"Doujin circle: Suzumaru (スズマル)

Twitter: @__bell_minta",https://cdn.myanimelist.net/images/voiceactors/2/57566.jpg
242,Ginpei Sato,1977-10-19 00:00:00+00:00,116,"Most known for his role as Saïx of Organization XIII (Kingdom Hearts II) and as Jin (Samurai Champloo), who are both voiced by Kirk Thornton in their respective English dubs.",https://cdn.myanimelist.net/images/voiceactors/3/16427.jpg
438,Emi Shinohara,1963-08-08 00:00:00+00:00,116,"Hometown: Nagano, Japan
Blood type: O",https://cdn.myanimelist.net/images/voiceactors/2/53897.jpg
509,Christine Auten,1969-05-07 00:00:00+00:00,116,"Born: Huntsville, Alabama

Note: She voiced young Sanji.",https://cdn.myanimelist.net/images/voiceactors/3/23505.jpg
643,Kelly Sheridan,1977-05-19 00:00:00+00:00,116,"Facebook
Twitter: @KSheridanVoice
IG: @kellysheridanactor",https://cdn.myanimelist.net/images/voiceactors/3/39471.jpg
45552,Wakame Konbu,,116,"Female

Twitter: @aconbwakame
pixiv: #1076594",https://cdn.myanimelist.net/images/voiceactors/2/66331.jpg
49423,Hinaki Yano,1997-03-05 00:00:00+00:00,116,"Twitter: @yano_hinaki35i
YouTube: @矢野妃菜喜 Official YouTube Channel",https://cdn.myanimelist.net/images/voiceactors/2/63241.jpg
277,Junko Noda,1971-06-29 00:00:00+00:00,115,Blood type: A,https://cdn.myanimelist.net/images/voiceactors/3/57171.jpg
971,Hyo-sei,1973-04-21 00:00:00+00:00,115,"Hometown: Chiba, Japan
Birth name: Kumiko Yokote (横手 久美子)

Profile: power-rise.jp/hyousei.h...",https://cdn.myanimelist.net/images/voiceactors/3/1032.jpg
2869,Asia Watanabe,1978-01-15 00:00:00+00:00,115,"Female
Blood type: A
Current residence: Tokyo, Japan

Twitter: @watanabeasia
Pixiv: #6267715",https://cdn.myanimelist.net/images/voiceactors/1/4139.jpg
46565,BiSH,,115,"Members:
- Aina The End
- Momoko Gumi Company (モモコグミカンパニー)
- Cent Chihiro Chicchi (セントチヒロ・チッチ)
- Hashiyasume Atsuko (ハシヤスメ・アツコ)
- Rin Rin (リンリン)
- Ayuni D (アユニ・D)

Disbanding in 2023",https://cdn.myanimelist.net/images/voiceactors/2/51009.jpg
2316,Maki Murakami,,114,"Zodiac: Gemini
Blood Type: A
Doujin circle: Crocodile-Ave (クロコダイル・アベニュー)

Maki Murakami made her manga debut in the 1995 April issue of Kimi to Boku. Her work was entitled ""Narcissist no Higeki"", roughly translated as ""The Tragedy of a Narcissist"".

After a year, Maki Murakami began to publish a series, Gravitation, in Kimi to Boku. The manga was really loved by the public, but it abruptly ended with the closing of the magazine in 2000. By great demand from the fans, the manga was published solo, and in 2002 Gentosha picked it up.  A sequel to the original 12-volume story began publishing in 2007 in webcomic form in the online magazine Genzo (Gentosha), and is called Gravitation EX.

Gravitation brought her her widest audience. Aside from the Gravitation manga, Maki Murakami is also the artist for all of the Gravitation Remixes, a doujinshi series that follows the ""further"" relationship between Yuki and Shuichi.  
Her doujinshi circle publishes various doujin especially for her series Gravitation. Gravitation was so successful it has its own anime series, which consists of 13 episodes (2001), and an OVA (1999).

(Source: Wikipedia)",
2541,Kazurou Inoue,1970-05-01 00:00:00+00:00,114,"Birthplace: Sano, Tochigi Prefecture, Japan",https://cdn.myanimelist.net/images/voiceactors/3/2839.jpg
5203,Chata,1979-11-21 00:00:00+00:00,114,"Blood type: A

A Japanese singer who has performed theme songs for games and anime. She has also participated in various doujin music circles. Her own private circle is called Usagi Kinoko.",https://cdn.myanimelist.net/images/voiceactors/1/28117.jpg
6759,Mamoru Kanbe,,114,"Birth place: Moriguchi, Osaka Prefecture, Japan

Mamoru Kanbe is most known for directing Elfen Lied.",https://cdn.myanimelist.net/images/voiceactors/3/41630.jpg
11310,Piko,1988-03-11 00:00:00+00:00,114,"ピコ (PIKO) is a Japanese singer. He is a popular singer on ニコニコ動画 / Nico Nico Douga, a Japanese video sharing site. He is called a “Ryoseirui(両声類)”, which means that he has the range and tone of both a male and female. He debuted as an indie singer in 2007 when he uploaded a cover of Hatsune Miku's Melt onto Nico Nico Douga. He signed with Ki/oon Records, a subsidary of Sony, in 2010 and will now face the challenge of being a major singer.

He was born in Hyogo Prefecture.",https://cdn.myanimelist.net/images/voiceactors/1/10610.jpg
21955,You Taichi,,114,"Birth place: Saitama Prefecture, Japan

Twitter: @Taicho_Taichi",https://cdn.myanimelist.net/images/voiceactors/1/58523.jpg
28921,Himika Akaneya,1994-07-16 00:00:00+00:00,114,"Birthplace: Akita, Japan
Height: 160 cm
Nickname: Himi
Best feature: eyes
Image color: Purple
Special skill: Draw illustrations
Hobbies: Super Sentai goods collection
Favorite anime song: ""Loop"" by Sakamoto Maaya

Part of Jpop idol group i☆Ris, a six-member vocal idol unit.

Twitter: @iRis_a_himi
Agency's profile: http://www.81produce.co.jp/list.cgi?lady+0111447152620",https://cdn.myanimelist.net/images/voiceactors/3/45691.jpg
239,Akemi Kanda,1978-11-10 00:00:00+00:00,113,"A member of Aice⁵ with:
- Yui Horie (堀江 由衣)
- Chiaki Takahashi (たかはし 智秋)
- Masumi Asano (浅野 真澄)
- Madoka Kimura (木村 まどか)

Twitter: @akemikanda",https://cdn.myanimelist.net/images/voiceactors/3/55016.jpg
425,Sumi Shimamoto,1954-12-08 00:00:00+00:00,113,"Real name is Sumi Koshikawa
Birthplace: Kochi, Kochi Prefecture, Japan
Blood type: A

Photo is by Nihonjoe, uploaded to Wikimedia Commons. Credit is required per copyright information there.",https://cdn.myanimelist.net/images/voiceactors/1/44490.jpg
831,Chafurin,1961-12-04 00:00:00+00:00,113,"Blood type: A
Home town: Saitama Prefecture, Japan
Birth name: Shimazawa (嶋澤) Hirotaka (弘隆)

He is a voice actor (seiyuu) currently affiliated with Office Osawa. Previously was a member of Kyuu Production. He is married with one daughter.

The name Chafurin was inspired by Charlie Chaplin.

Twitter: @chafurin
Blog: http://ameblo.jp/chafu-rin/",https://cdn.myanimelist.net/images/voiceactors/2/66709.jpg
870,Kei Tomiyama,1938-10-31 00:00:00+00:00,113,"Tomiyama Kei (October 31, 1938 - September 25, 1995; born Tomiyama Kunichika, 冨山邦親), was a Japanese actor, seiyuu, and narrator from Anshan, Manchukuo. During his life, Tomiyama was affiliated with Aoni Production and Production Baobab. Tomiyama died of pancreatic cancer.

(Source: AniDB)",https://cdn.myanimelist.net/images/voiceactors/3/48891.jpg
1846,Cristina Hernández,1977-02-13 00:00:00+00:00,113,"Full name: Helga Cristina Hernández Ramírez

Hometown: México, D.F.

Twitter: @CriCriVoz",https://cdn.myanimelist.net/images/voiceactors/3/22015.jpg
11299,Takaomi Kanasaki,,113,Twitter: @kanyasaki,
19431,Toyotarou,,113,"Toyotarou has drawn Dragon Ball ever since he was young, always drawing it after breakfast.

Toyotarou was initially a doujinshi artist working under the name Toyble, and notable for creating a Dragon Ball AF manga in the 2000s. He was hired by Shueisha in 2012 when he requested being the one to draw Dragon Ball Super and debuted his career as an official manga artist under the name Toyotaru. He created the manga adaptation for the Dragon Ball Z anime 2015 film, Dragon Ball Z: Resurrection ‘F’, titled Dragon Ball Z: Resurrection ‘F’ - Special One Shot. Toyotaru drew two pages of Dragon Ball Super as demonstration, and Toriyama chose him as his successor.

Toyotarou is also the official artist of the manga version of Dragon Ball Super. As of the Universe Survival Saga Toyotarou has also become a character designer for Dragon Ball Super, creating designs either by himself or by working together with Toriyama. He also drew Dragon Ball Xenoverse 2 The Manga. 

(Source: Dragon Ball Wikia)",https://cdn.myanimelist.net/images/voiceactors/2/47037.jpg
40526,Natsumi Murakami,1995-09-07 00:00:00+00:00,113,"Blood type: A
Birth place: Tokyo, Japan

Twitter: @natyaaaaaaan07",https://cdn.myanimelist.net/images/voiceactors/1/54293.jpg
41405,Toshiyuki Shirai,,113,Animator and Episode Director currently working for Ufotable.,https://cdn.myanimelist.net/images/voiceactors/3/44529.jpg
654,Tony Oliver,1958-05-12 00:00:00+00:00,112,"Also co-producer of Mighty Morphin Power Rangers Season 1-Turbo, Masked Rider, VR Troopers, and other shows.  Currently he is producing a documentary called Mighty Morphin' Miracle.

Twitter: @TonyOliverVA
Facebook: @tonyolivervoiceactor",https://cdn.myanimelist.net/images/voiceactors/2/12598.jpg
10707,Asuka Nishi,1988-02-10 00:00:00+00:00,112,"Blood type: A
Birthplace: Hyogo Prefecture, Japan
Height: 159 cm

Twitter: @nishi_deliradi, @nishiasuka_info
Profile: https://sigma7.co.jp/",https://cdn.myanimelist.net/images/voiceactors/2/61310.jpg
23249,Seiichirou Yamashita,1992-05-21 00:00:00+00:00,112,"Birth place: Hiroshima Prefecture, Japan

Talent Profile
Twitter: @seichiro0521",https://cdn.myanimelist.net/images/voiceactors/1/41764.jpg
40034,Rika Kinugawa,1993-12-17 00:00:00+00:00,112,"Blood type: O
Birth place: Tokyo, Japan",https://cdn.myanimelist.net/images/voiceactors/2/45692.jpg
45436,Mafia Kajita,1987-10-14 00:00:00+00:00,112,Twitter: @mafia_kajita,https://cdn.myanimelist.net/images/voiceactors/2/48835.jpg
50191,Sairi Itou,1994-05-04 00:00:00+00:00,112,"Birthplace: Chiba Prefecture, Japan

Ex-child actress

Shunsuke Itou from Ozwald is her brother and she also has a sister called Shiori Itou.

Profile: https://alpha-agency.com/artist/ito/

Line: https://lineblog.me/itosairi/",https://cdn.myanimelist.net/images/voiceactors/1/57949.jpg
77,Masumi Asano,1977-08-25 00:00:00+00:00,111,"Hometown: Akita, Japan
Blood type: O

A member of Aice⁵ with:
- Yui Horie (堀江 由衣)
- Akemi Kanda (神田 朱未)
- Chiaki Takahashi (たかはし 智秋)
- Madoka Kimura (木村 まどか)

She uses あさのますみ (same reading, displayed in hirgana) when she is a writer.

Twitter: @masumi_asano
E-mail: masumin@masumin.net (Japanese)
Instagram: @asano.masumi",https://cdn.myanimelist.net/images/voiceactors/2/57708.jpg
